protein	compound	aveaffinty
CHEMBL1293229	CHEMBL1578546	12555
CHEMBL1293229	CHEMBL1391342	78359
CHEMBL1293229	CHEMBL1469900	30457
CHEMBL1293229	CHEMBL1577661	26581
CHEMBL1293229	CHEMBL1389986	80002
CHEMBL1293229	CHEMBL1546750	96188
CHEMBL1293229	CHEMBL1432963	963.49
CHEMBL1293229	CHEMBL1971613	73556
CHEMBL1293229	CHEMBL240331	23408
CHEMBL1293229	CHEMBL1329271	62532
CHEMBL1293229	CHEMBL1509057	41472
CHEMBL1293229	CHEMBL1329230	61901
CHEMBL1293229	CHEMBL213432	1125.7
CHEMBL1293229	CHEMBL1375487	61526
CHEMBL1293229	CHEMBL1390795	68253
CHEMBL1293229	CHEMBL1565196	27709
CHEMBL1293229	CHEMBL1970117	22291
CHEMBL1293229	CHEMBL1416591	96042
CHEMBL1293229	CHEMBL1981243	14729
CHEMBL1293229	CHEMBL1342851	18228
CHEMBL1293229	CHEMBL1441215	81225
CHEMBL1293229	CHEMBL1560288	76264
CHEMBL1293229	CHEMBL1525853	47948
CHEMBL1293229	CHEMBL1442697	36618
CHEMBL1293229	CHEMBL1471055	26037
CHEMBL1293229	CHEMBL1484570	76979
CHEMBL1293229	CHEMBL1546374	41371
CHEMBL1293229	CHEMBL1461254	50107
CHEMBL1293229	CHEMBL1494360	53954
CHEMBL1293229	CHEMBL1387843	13297
CHEMBL1293229	CHEMBL1349382	58338
CHEMBL1293229	CHEMBL1976046	96781
CHEMBL1293229	CHEMBL1386015	18981
CHEMBL1293229	CHEMBL1389163	29781
CHEMBL1293229	CHEMBL1465739	7653.6
CHEMBL1293229	CHEMBL1511693	20545
CHEMBL1293229	CHEMBL1612543	24443
CHEMBL1293229	CHEMBL1323907	72793
CHEMBL1293229	CHEMBL1447034	1889.4
CHEMBL1293229	CHEMBL1541779	23774
CHEMBL1293229	CHEMBL1599789	3029.2
CHEMBL1293229	CHEMBL1346172	9916
CHEMBL1293229	CHEMBL1331729	56850
CHEMBL1293229	CHEMBL1433062	14856
CHEMBL1293229	CHEMBL1464539	95058
CHEMBL1293229	CHEMBL1486827	39466
CHEMBL1293229	CHEMBL1587620	16351
CHEMBL1293229	CHEMBL1372855	31182
CHEMBL1293229	CHEMBL1322274	29631
CHEMBL1293229	CHEMBL1539235	34017
CHEMBL1293229	CHEMBL1412556	62833
CHEMBL1293229	CHEMBL1500600	14612
CHEMBL1293229	CHEMBL1566266	27258
CHEMBL1293229	CHEMBL1421864	37812
CHEMBL1293229	CHEMBL1334684	1997.9
CHEMBL1293229	CHEMBL358546	31466
CHEMBL1293229	CHEMBL1381306	31827
CHEMBL1293229	CHEMBL1408395	11417
CHEMBL1293229	CHEMBL1991885	44728
CHEMBL1293229	CHEMBL1981657	2821.2
CHEMBL1293229	CHEMBL1518838	36292
CHEMBL1293229	CHEMBL1539325	6544
CHEMBL1293229	CHEMBL1431490	15330
CHEMBL1293229	CHEMBL1448854	62402
CHEMBL1293229	CHEMBL1360564	41892
CHEMBL1293229	CHEMBL1559172	73971
CHEMBL1293229	CHEMBL1424125	54874
CHEMBL1293229	CHEMBL1448466	21700
CHEMBL1293229	CHEMBL1334633	1075.7
CHEMBL1293229	CHEMBL1325233	34624
CHEMBL1293229	CHEMBL1370919	66839
CHEMBL1293229	CHEMBL1320239	45331
CHEMBL1293229	CHEMBL1566165	725.2
CHEMBL1293229	CHEMBL1449836	5548.3
CHEMBL1293229	CHEMBL1506123	85114
CHEMBL1293229	CHEMBL1508765	40177
CHEMBL1293229	CHEMBL1431591	79741
CHEMBL1293229	CHEMBL1412123	12580
CHEMBL1293229	CHEMBL1469246	7518.5
CHEMBL1293229	CHEMBL1485842	71064
CHEMBL1293229	CHEMBL1704267	2965.6
CHEMBL1293229	CHEMBL1979849	1070.2
CHEMBL1293229	CHEMBL1353907	46880
CHEMBL1293229	CHEMBL1990622	17217
CHEMBL1293229	CHEMBL1561871	77857
CHEMBL1293229	CHEMBL1450165	42821
CHEMBL1293229	CHEMBL1564253	10357
CHEMBL1741186	CHEMBL1370683	2500
CHEMBL1741186	CHEMBL2321922	4000
CHEMBL1741186	CHEMBL2326413	1000
CHEMBL1741186	CHEMBL2312134	185.5
CHEMBL1741186	CHEMBL2312113	66.5
CHEMBL1741186	CHEMBL2326414	800
CHEMBL1741186	CHEMBL1751	2000
CHEMBL1741186	CHEMBL1337164	3300
CHEMBL1741186	CHEMBL2326408	514
CHEMBL1741186	CHEMBL2326702	4700
CHEMBL1741186	CHEMBL2326409	3300
CHEMBL1741186	CHEMBL2326416	1000
CHEMBL1741186	CHEMBL2326700	24400
CHEMBL1741186	CHEMBL2326410	30000
CHEMBL1741186	CHEMBL2326411	6600
CHEMBL1741186	CHEMBL1518643	15700
CHEMBL1741186	CHEMBL2326701	12800
CHEMBL1741186	CHEMBL2326698	29000
CHEMBL1741186	CHEMBL2326412	800
CHEMBL1741186	CHEMBL2326703	800
CHEMBL1741186	CHEMBL2312126	105
CHEMBL1741186	CHEMBL2326415	1700
CHEMBL1741186	CHEMBL2326697	22500
CHEMBL1860	CHEMBL236498	168
CHEMBL1860	CHEMBL391367	10
CHEMBL1860	CHEMBL2348884	25000
CHEMBL1860	CHEMBL249897	600
CHEMBL1860	CHEMBL428375	16500
CHEMBL1860	CHEMBL2035883	1246
CHEMBL1860	CHEMBL236291	5.5
CHEMBL1860	CHEMBL2348866	9600
CHEMBL1860	CHEMBL236033	10600
CHEMBL1860	CHEMBL396873	25800
CHEMBL1860	CHEMBL235252	3600
CHEMBL1860	CHEMBL236080	26
CHEMBL1860	CHEMBL236339	47700
CHEMBL1860	CHEMBL236499	88
CHEMBL1860	CHEMBL440975	83
CHEMBL1860	CHEMBL237605	52900
CHEMBL1860	CHEMBL250101	370
CHEMBL1860	CHEMBL112087	2600
CHEMBL1860	CHEMBL250880	3500
CHEMBL1860	CHEMBL236133	6300
CHEMBL1860	CHEMBL2035882	127
CHEMBL1860	CHEMBL217298	460
CHEMBL1860	CHEMBL2312267	4866
CHEMBL1860	CHEMBL2312268	201
CHEMBL1860	CHEMBL236132	4100
CHEMBL1860	CHEMBL236131	4100
CHEMBL1860	CHEMBL249895	360
CHEMBL1860	CHEMBL393201	670
CHEMBL1860	CHEMBL2348886	37000
CHEMBL1860	CHEMBL250104	94.5
CHEMBL1860	CHEMBL2348879	58000
CHEMBL1860	CHEMBL237823	71000
CHEMBL1860	CHEMBL381937	240
CHEMBL1860	CHEMBL237601	19200
CHEMBL1860	CHEMBL391512	9.8
CHEMBL1860	CHEMBL39174	1.4
CHEMBL1860	CHEMBL391513	460
CHEMBL1860	CHEMBL425939	2.5
CHEMBL1860	CHEMBL2348882	33000
CHEMBL1860	CHEMBL235904	17500
CHEMBL1860	CHEMBL2348887	32000
CHEMBL1860	CHEMBL2035884	154
CHEMBL1860	CHEMBL204609	610
CHEMBL1860	CHEMBL2348875	44000
CHEMBL1860	CHEMBL217221	36
CHEMBL1860	CHEMBL235113	60900
CHEMBL1860	CHEMBL2035879	69.3
CHEMBL1860	CHEMBL395602	4200
CHEMBL1860	CHEMBL394678	75600
CHEMBL1860	CHEMBL396086	6900
CHEMBL1860	CHEMBL236134	22600
CHEMBL1860	CHEMBL237611	69600
CHEMBL1860	CHEMBL202336	1200
CHEMBL1860	CHEMBL237241	21400
CHEMBL1860	CHEMBL2348874	1700
CHEMBL1860	CHEMBL236289	4.3
CHEMBL1860	CHEMBL237600	36650
CHEMBL1860	CHEMBL1544	0.804
CHEMBL1860	CHEMBL378593	250
CHEMBL1860	CHEMBL250103	500
CHEMBL1860	CHEMBL2312265	6751
CHEMBL1860	CHEMBL2348881	44000
CHEMBL1860	CHEMBL235922	3000
CHEMBL1860	CHEMBL398106	21600
CHEMBL1860	CHEMBL205171	1300
CHEMBL1860	CHEMBL2312264	228
CHEMBL1860	CHEMBL2348869	1900
CHEMBL1860	CHEMBL2312269	186
CHEMBL1860	CHEMBL203828	38
CHEMBL1860	CHEMBL236500	1500
CHEMBL1860	CHEMBL318132	112
CHEMBL1860	CHEMBL2035878	172
CHEMBL1860	CHEMBL264410	331.333333333333
CHEMBL1860	CHEMBL264153	37.3333333333333
CHEMBL1860	CHEMBL2348912	29000
CHEMBL1860	CHEMBL202940	630
CHEMBL1860	CHEMBL236543	33200
CHEMBL1860	CHEMBL107400	1.79666666666667
CHEMBL1860	CHEMBL258886	97.6666666666667
CHEMBL1860	CHEMBL236338	16700
CHEMBL1860	CHEMBL46882	0.51
CHEMBL1860	CHEMBL2035880	300
CHEMBL1860	CHEMBL2035881	2.45
CHEMBL1860	CHEMBL2348868	4200
CHEMBL1860	CHEMBL263631	51.1333333333333
CHEMBL1860	CHEMBL263630	15.4
CHEMBL1860	CHEMBL264152	71.6666666666667
CHEMBL1860	CHEMBL264527	240
CHEMBL1860	CHEMBL2035877	195
CHEMBL1860	CHEMBL2312270	814
CHEMBL1860	CHEMBL260482	69.6666666666667
CHEMBL1860	CHEMBL97187	1400
CHEMBL1860	CHEMBL402714	1300
CHEMBL1860	CHEMBL236290	7.5
CHEMBL1860	CHEMBL235491	68900
CHEMBL1860	CHEMBL471488	35.2
CHEMBL1860	CHEMBL485928	61.6
CHEMBL1860	CHEMBL110158	330
CHEMBL1860	CHEMBL109279	521.5
CHEMBL1860	CHEMBL237035	23000
CHEMBL1860	CHEMBL203555	200
CHEMBL1860	CHEMBL2312271	1366
CHEMBL1860	CHEMBL97613	430
CHEMBL1860	CHEMBL259096	50
CHEMBL1860	CHEMBL203777	1.4
CHEMBL1860	CHEMBL159682	40
CHEMBL1860	CHEMBL2312263	1638
CHEMBL1860	CHEMBL485927	897
CHEMBL1860	CHEMBL98135	1400
CHEMBL1860	CHEMBL2312272	1645
CHEMBL1860	CHEMBL2035876	24.4
CHEMBL1860	CHEMBL237456	39100
CHEMBL1860	CHEMBL2312279	503
CHEMBL1860	CHEMBL2312262	91.8
CHEMBL1860	CHEMBL250307	2600
CHEMBL1860	CHEMBL458784	143
CHEMBL1860	CHEMBL500875	1416
CHEMBL1860	CHEMBL505084	285
CHEMBL1860	CHEMBL41036	16.395
CHEMBL1860	CHEMBL251439	620
CHEMBL1860	CHEMBL557	0.24
CHEMBL1860	CHEMBL396089	18900
CHEMBL1860	CHEMBL111953	490
CHEMBL1860	CHEMBL109430	5.2
CHEMBL1860	CHEMBL2312280	429
CHEMBL1860	CHEMBL2312278	1431
CHEMBL1860	CHEMBL372428	62
CHEMBL1860	CHEMBL192426	1600
CHEMBL1860	CHEMBL163228	8.72
CHEMBL1860	CHEMBL2326408	4500
CHEMBL1860	CHEMBL394913	85300
CHEMBL1860	CHEMBL520857	3296
CHEMBL1860	CHEMBL436859	1200
CHEMBL1860	CHEMBL192427	495
CHEMBL1860	CHEMBL2348890	29000
CHEMBL1860	CHEMBL198875	13
CHEMBL1860	CHEMBL2348891	33000
CHEMBL1860	CHEMBL2312277	710
CHEMBL1860	CHEMBL2035875	147
CHEMBL1860	CHEMBL448595	30.5
CHEMBL1860	CHEMBL2312281	30.5
CHEMBL1860	CHEMBL157885	3350
CHEMBL1860	CHEMBL250308	78
CHEMBL1860	CHEMBL195327	1538
CHEMBL1860	CHEMBL195556	850
CHEMBL1860	CHEMBL516330	186
CHEMBL1860	CHEMBL402713	680
CHEMBL1860	CHEMBL459148	16
CHEMBL1860	CHEMBL193615	48
CHEMBL1860	CHEMBL407819	1700
CHEMBL1860	CHEMBL192142	1560
CHEMBL1860	CHEMBL457529	183
CHEMBL1860	CHEMBL198367	5.4
CHEMBL1860	CHEMBL485939	1165
CHEMBL1860	CHEMBL202521	3300
CHEMBL1860	CHEMBL250513	480
CHEMBL1860	CHEMBL425557	650
CHEMBL1860	CHEMBL457528	3.74
CHEMBL1860	CHEMBL364368	790
CHEMBL1860	CHEMBL2035874	9.6
CHEMBL1860	CHEMBL193864	19
CHEMBL1860	CHEMBL196613	125
CHEMBL1860	CHEMBL411185	1100
CHEMBL1860	CHEMBL511862	10.3
CHEMBL1860	CHEMBL192639	2950
CHEMBL1860	CHEMBL196642	14
CHEMBL1860	CHEMBL371245	109
CHEMBL1860	CHEMBL485758	28.4
CHEMBL1860	CHEMBL193198	1350
CHEMBL1860	CHEMBL194242	4.3
CHEMBL1860	CHEMBL519721	235
CHEMBL1860	CHEMBL195079	101
CHEMBL1860	CHEMBL457527	18.6
CHEMBL1860	CHEMBL195855	4400
CHEMBL1860	CHEMBL427568	670
CHEMBL1860	CHEMBL192490	26000
CHEMBL1860	CHEMBL193152	20000
CHEMBL1860	CHEMBL486358	303
CHEMBL1860	CHEMBL192508	13000
CHEMBL1860	CHEMBL486158	1760
CHEMBL1860	CHEMBL512383	1.84
CHEMBL1860	CHEMBL425366	3860
CHEMBL1860	CHEMBL486359	42.1
CHEMBL1860	CHEMBL519215	378
CHEMBL1860	CHEMBL193851	3605
CHEMBL1860	CHEMBL447378	594
CHEMBL1870	CHEMBL109581	11
CHEMBL1870	CHEMBL204725	60
CHEMBL1870	CHEMBL378553	185
CHEMBL1870	CHEMBL378926	63
CHEMBL1870	CHEMBL208529	238
CHEMBL1870	CHEMBL111589	5
CHEMBL1870	CHEMBL208213	88
CHEMBL1870	CHEMBL205532	161
CHEMBL1870	CHEMBL377178	105
CHEMBL1870	CHEMBL206005	605
CHEMBL1870	CHEMBL705	9
CHEMBL1870	CHEMBL109847	10.5
CHEMBL1870	CHEMBL208316	12
CHEMBL1870	CHEMBL427391	152
CHEMBL1870	CHEMBL204773	721
CHEMBL1870	CHEMBL204789	327
CHEMBL1870	CHEMBL208503	188
CHEMBL1870	CHEMBL205694	301
CHEMBL1870	CHEMBL205634	24
CHEMBL1870	CHEMBL205894	126
CHEMBL1870	CHEMBL379057	34
CHEMBL1870	CHEMBL205600	72
CHEMBL1871	CHEMBL591628	21300
CHEMBL1871	CHEMBL182186	102
CHEMBL1871	CHEMBL248868	78
CHEMBL1871	CHEMBL1672542	220
CHEMBL1871	CHEMBL1302748	18750
CHEMBL1871	CHEMBL369509	97
CHEMBL1871	CHEMBL9337	15.95
CHEMBL1871	CHEMBL246007	7
CHEMBL1871	CHEMBL182593	128
CHEMBL1871	CHEMBL1822155	21300
CHEMBL1871	CHEMBL409	148.916666666667
CHEMBL1871	CHEMBL255331	7.18
CHEMBL1871	CHEMBL491	158.48375
CHEMBL1871	CHEMBL403061	12
CHEMBL1871	CHEMBL188129	60
CHEMBL1871	CHEMBL248878	4926
CHEMBL1871	CHEMBL183173	1592
CHEMBL1871	CHEMBL1830940	143
CHEMBL1871	CHEMBL1822156	24610
CHEMBL1871	CHEMBL235206	455.55
CHEMBL1871	CHEMBL248690	20
CHEMBL1871	CHEMBL503687	519
CHEMBL1871	CHEMBL2316543	5000
CHEMBL1871	CHEMBL359911	147.5
CHEMBL1871	CHEMBL188297	5
CHEMBL1871	CHEMBL1822157	29700
CHEMBL1871	CHEMBL271262	17
CHEMBL1871	CHEMBL181722	271.5
CHEMBL1871	CHEMBL518945	110
CHEMBL1871	CHEMBL519780	520
CHEMBL1871	CHEMBL362566	10
CHEMBL1871	CHEMBL400098	1700
CHEMBL1871	CHEMBL2316545	62000
CHEMBL1871	CHEMBL235003	660
CHEMBL1871	CHEMBL2316547	3166.66666666667
CHEMBL1871	CHEMBL389607	4.5
CHEMBL1871	CHEMBL249070	7
CHEMBL1871	CHEMBL398431	0.8
CHEMBL1871	CHEMBL1672540	68.9
CHEMBL1871	CHEMBL286446	621
CHEMBL1871	CHEMBL481107	800
CHEMBL1871	CHEMBL559485	292
CHEMBL1871	CHEMBL188261	1400
CHEMBL1871	CHEMBL1830944	11
CHEMBL1871	CHEMBL560935	116
CHEMBL1871	CHEMBL112987	886
CHEMBL1871	CHEMBL391231	676
CHEMBL1871	CHEMBL1934432	150
CHEMBL1871	CHEMBL249071	3.8
CHEMBL1871	CHEMBL182412	95.25
CHEMBL1871	CHEMBL556431	41
CHEMBL1871	CHEMBL181674	147.5
CHEMBL1871	CHEMBL235661	300
CHEMBL1871	CHEMBL220359	1.8
CHEMBL1871	CHEMBL178886	82
CHEMBL1871	CHEMBL1830938	110
CHEMBL1871	CHEMBL229159	2.9
CHEMBL1871	CHEMBL367364	459.88
CHEMBL1871	CHEMBL185880	1
CHEMBL1871	CHEMBL188857	190
CHEMBL1871	CHEMBL163142	59
CHEMBL1871	CHEMBL481939	810
CHEMBL1871	CHEMBL246800	17
CHEMBL1871	CHEMBL391648	600
CHEMBL1871	CHEMBL189600	120
CHEMBL1871	CHEMBL365921	40
CHEMBL1871	CHEMBL399876	123
CHEMBL1871	CHEMBL256947	35.5
CHEMBL1871	CHEMBL557116	35
CHEMBL1871	CHEMBL390593	2.3
CHEMBL1871	CHEMBL258384	1593
CHEMBL1871	CHEMBL249072	73
CHEMBL1871	CHEMBL1934431	310
CHEMBL1871	CHEMBL2316546	5400
CHEMBL1871	CHEMBL393320	260
CHEMBL1871	CHEMBL178333	34
CHEMBL1871	CHEMBL1672541	403
CHEMBL1871	CHEMBL1830789	65
CHEMBL1871	CHEMBL235871	670
CHEMBL1871	CHEMBL229160	0.7
CHEMBL1871	CHEMBL426623	10
CHEMBL1871	CHEMBL188803	240
CHEMBL1871	CHEMBL538877	24
CHEMBL1871	CHEMBL1527972	18300
CHEMBL1871	CHEMBL1934433	130
CHEMBL1871	CHEMBL1934429	550
CHEMBL1871	CHEMBL374781	3.5
CHEMBL1871	CHEMBL237122	8892
CHEMBL1871	CHEMBL562471	27
CHEMBL1871	CHEMBL428021	430
CHEMBL1871	CHEMBL257151	13.15
CHEMBL1871	CHEMBL238001	96
CHEMBL1871	CHEMBL253746	1229
CHEMBL1871	CHEMBL361445	81.1666666666667
CHEMBL1871	CHEMBL178469	319.5
CHEMBL1871	CHEMBL1933081	150
CHEMBL1871	CHEMBL162103	167
CHEMBL1871	CHEMBL1934434	5
CHEMBL1871	CHEMBL393319	350
CHEMBL1871	CHEMBL326092	1330
CHEMBL1871	CHEMBL181571	0.75
CHEMBL1871	CHEMBL253744	250
CHEMBL1871	CHEMBL237999	660
CHEMBL1871	CHEMBL395502	8.1
CHEMBL1871	CHEMBL235811	350
CHEMBL1871	CHEMBL196374	158.49
CHEMBL1871	CHEMBL229211	2.2
CHEMBL1871	CHEMBL364393	230
CHEMBL1871	CHEMBL2316542	3800
CHEMBL1871	CHEMBL1830943	17
CHEMBL1871	CHEMBL2316544	4000
CHEMBL1871	CHEMBL229210	1
CHEMBL1871	CHEMBL403213	4
CHEMBL1871	CHEMBL390594	23
CHEMBL1871	CHEMBL1830775	105
CHEMBL1871	CHEMBL2337513	34.5
CHEMBL1871	CHEMBL538137	31
CHEMBL1871	CHEMBL1672549	2550
CHEMBL1871	CHEMBL184981	87
CHEMBL1871	CHEMBL248841	169
CHEMBL1871	CHEMBL49615	80.9
CHEMBL1871	CHEMBL402039	9.4
CHEMBL1871	CHEMBL1563710	9833.33333333333
CHEMBL1871	CHEMBL1830768	113
CHEMBL1871	CHEMBL427731	3.1
CHEMBL1871	CHEMBL1672544	2590
CHEMBL1871	CHEMBL258190	675
CHEMBL1871	CHEMBL366924	201.7
CHEMBL1871	CHEMBL180859	89.5
CHEMBL1871	CHEMBL427502	1441
CHEMBL1871	CHEMBL404222	150
CHEMBL1871	CHEMBL2159731	446.68
CHEMBL1871	CHEMBL166323	41
CHEMBL1871	CHEMBL480162	220
CHEMBL1871	CHEMBL462027	411
CHEMBL1871	CHEMBL1393	39.4
CHEMBL1871	CHEMBL1830945	17
CHEMBL1871	CHEMBL116007	456
CHEMBL1871	CHEMBL365482	70
CHEMBL1871	CHEMBL556229	23
CHEMBL1871	CHEMBL551270	51
CHEMBL1871	CHEMBL401629	12.5
CHEMBL1871	CHEMBL188545	1030
CHEMBL1871	CHEMBL414845	180
CHEMBL1871	CHEMBL481746	1800
CHEMBL1871	CHEMBL272574	2.41
CHEMBL1871	CHEMBL1934428	47
CHEMBL1871	CHEMBL401458	2
CHEMBL1871	CHEMBL447184	690
CHEMBL1871	CHEMBL322108	785
CHEMBL1871	CHEMBL217402	7.4
CHEMBL1871	CHEMBL1276308	14.8166666666667
CHEMBL1871	CHEMBL1830952	43
CHEMBL1871	CHEMBL1672546	490
CHEMBL1871	CHEMBL499137	313.5
CHEMBL1871	CHEMBL398432	209
CHEMBL1871	CHEMBL2316540	6033.33333333333
CHEMBL1871	CHEMBL453244	441
CHEMBL1871	CHEMBL1934427	22
CHEMBL1871	CHEMBL1830954	84
CHEMBL1871	CHEMBL395483	0.5
CHEMBL1871	CHEMBL178957	212.5
CHEMBL1871	CHEMBL302870	4
CHEMBL1871	CHEMBL2113036	49
CHEMBL1871	CHEMBL229264	4.9025
CHEMBL1871	CHEMBL204317	120
CHEMBL1871	CHEMBL257379	1.1
CHEMBL1871	CHEMBL806	1788.5
CHEMBL1871	CHEMBL230052	1.5
CHEMBL1871	CHEMBL253535	1.2
CHEMBL1871	CHEMBL447604	353
CHEMBL1871	CHEMBL480959	180
CHEMBL1871	CHEMBL365650	10
CHEMBL1871	CHEMBL235209	849
CHEMBL1871	CHEMBL243995	161
CHEMBL1871	CHEMBL559246	7
CHEMBL1871	CHEMBL187605	40
CHEMBL1871	CHEMBL1934430	5.5
CHEMBL1871	CHEMBL388421	7.8
CHEMBL1871	CHEMBL217324	6.3
CHEMBL1871	CHEMBL446626	3
CHEMBL1871	CHEMBL389366	79
CHEMBL1871	CHEMBL1830769	70
CHEMBL1871	CHEMBL521249	270
CHEMBL1871	CHEMBL445159	110
CHEMBL1871	CHEMBL182236	64.3
CHEMBL1871	CHEMBL1672547	648
CHEMBL1871	CHEMBL162368	79
CHEMBL1871	CHEMBL2159729	616.6
CHEMBL1871	CHEMBL448978	315
CHEMBL1871	CHEMBL443579	955
CHEMBL1871	CHEMBL255216	18
CHEMBL1871	CHEMBL479988	140
CHEMBL1871	CHEMBL2159567	1463.215
CHEMBL1871	CHEMBL114941	903
CHEMBL1871	CHEMBL397217	3.3
CHEMBL1871	CHEMBL2337515	4000
CHEMBL1871	CHEMBL2337514	1400
CHEMBL1871	CHEMBL2159573	1062.695
CHEMBL1871	CHEMBL264131	90
CHEMBL1871	CHEMBL162503	61
CHEMBL1871	CHEMBL429311	2.6
CHEMBL1871	CHEMBL230053	48
CHEMBL1871	CHEMBL256126	18
CHEMBL1871	CHEMBL402136	252
CHEMBL1871	CHEMBL256977	36
CHEMBL1871	CHEMBL2096842	4.3
CHEMBL1871	CHEMBL235872	120
CHEMBL1871	CHEMBL240331	50000
CHEMBL1871	CHEMBL402835	1.3
CHEMBL1871	CHEMBL361222	23.3
CHEMBL1871	CHEMBL296323	0.3
CHEMBL1871	CHEMBL2159732	2511.89
CHEMBL1871	CHEMBL226558	2.8
CHEMBL1871	CHEMBL389606	8.5
CHEMBL1871	CHEMBL78704	90
CHEMBL1871	CHEMBL256768	11.9
CHEMBL1871	CHEMBL217769	7.1
CHEMBL1871	CHEMBL243786	65
CHEMBL1871	CHEMBL230694	2.9
CHEMBL1871	CHEMBL464929	5210
CHEMBL1871	CHEMBL1830955	159
CHEMBL1871	CHEMBL482064	370
CHEMBL1871	CHEMBL2159561	43.65
CHEMBL1871	CHEMBL386437	63
CHEMBL1871	CHEMBL462025	225
CHEMBL1871	CHEMBL501649	200
CHEMBL1871	CHEMBL1830949	128
CHEMBL1871	CHEMBL41632	34800
CHEMBL1871	CHEMBL404568	109
CHEMBL1871	CHEMBL78625	650
CHEMBL1871	CHEMBL258241	550.5
CHEMBL1871	CHEMBL1924003	50000
CHEMBL1871	CHEMBL82307	54
CHEMBL1871	CHEMBL231327	7.9
CHEMBL1871	CHEMBL379441	20
CHEMBL1871	CHEMBL469334	69
CHEMBL1871	CHEMBL202007	11
CHEMBL1871	CHEMBL2159562	302
CHEMBL1871	CHEMBL227088	5.7
CHEMBL1871	CHEMBL1210090	12
CHEMBL1871	CHEMBL2159568	72
CHEMBL1871	CHEMBL2159549	4353.41
CHEMBL1871	CHEMBL235159	56.7
CHEMBL1871	CHEMBL1210214	6.1
CHEMBL1871	CHEMBL368906	30
CHEMBL1871	CHEMBL391439	590
CHEMBL1871	CHEMBL235601	1900
CHEMBL1871	CHEMBL439873	24
CHEMBL1871	CHEMBL449371	194
CHEMBL1871	CHEMBL271261	27
CHEMBL1871	CHEMBL245252	407
CHEMBL1871	CHEMBL243787	134
CHEMBL1871	CHEMBL449867	115
CHEMBL1871	CHEMBL390728	14
CHEMBL1871	CHEMBL1672548	1740
CHEMBL1871	CHEMBL103	26.8333333333333
CHEMBL1871	CHEMBL380876	1402
CHEMBL1871	CHEMBL405835	54
CHEMBL1871	CHEMBL469380	83
CHEMBL1871	CHEMBL407848	196
CHEMBL1871	CHEMBL403219	69.5
CHEMBL1871	CHEMBL267260	7.1
CHEMBL1871	CHEMBL465539	4665
CHEMBL1871	CHEMBL310180	1300
CHEMBL1871	CHEMBL78807	690
CHEMBL1871	CHEMBL2337516	12
CHEMBL1871	CHEMBL1924001	900
CHEMBL1871	CHEMBL231328	14
CHEMBL1871	CHEMBL50023	250
CHEMBL1871	CHEMBL315964	1.4
CHEMBL1871	CHEMBL388210	34
CHEMBL1871	CHEMBL1830941	48
CHEMBL1871	CHEMBL257751	12.5
CHEMBL1871	CHEMBL520603	1300
CHEMBL1871	CHEMBL480955	130
CHEMBL1871	CHEMBL218914	5.5
